date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:29:56	8257/8257	---M--	200	added ('OK')	image/png	etag:%222041-5a952e4e24600%22	https://diri.isb.edu/content/dam/sites/isb/images/download-icon.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/images/download-icon.png	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:29:57	790/790	---M--	200	added ('OK')	image/svg+xml	etag:%22316-5a9518424c280%22	https://diri.isb.edu/content/dam/sites/isb/icons/down-arw2.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/down-arw2.svg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:29:58	1103/1103	---M--	200	added ('OK')	image/gif	etag:%2244f-5a95184528940%22	https://diri.isb.edu/content/dam/sites/isb/icons/sep.gif	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/sep.gif	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:29:59	787/787	---M--	200	added ('OK')	image/svg+xml	etag:%22313-5a9518424c280%22	https://diri.isb.edu/content/dam/sites/isb/icons/down-arw1.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/down-arw1.svg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:00	631/631	---M--	200	added ('OK')	image/svg+xml	etag:%22277-5a951838c2c00%22	https://diri.isb.edu/content/dam/sites/isb/icons/rightarrow1.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/rightarrow1.svg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:01	40386/40386	---M--	200	added ('OK')	image/jpeg	etag:%229dc2-5a952e4e24600%22	https://diri.isb.edu/content/dam/sites/isb/images/experience-bg.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/images/experience-bg.jpg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:02	37574/37574	---M--	200	added ('OK')	image/jpeg	etag:%2292c6-5a952e3cf9d80%22	https://diri.isb.edu/content/dam/sites/isb/images/advantage-bg-m.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/images/advantage-bg-m.jpg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:03	736/736	---M--	200	added ('OK')	image/svg+xml	etag:%222e0-5a9518424c280%22	https://diri.isb.edu/content/dam/sites/isb/icons/down-arw.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/down-arw.svg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:04	862/862	---M--	200	added ('OK')	image/svg+xml	etag:%2235e-5a95184434700%22	https://diri.isb.edu/content/dam/sites/isb/icons/playBtn.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/playBtn.svg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:05	22091/22091	---M--	200	added ('OK')	image/png	etag:%22564b-5a952e66f0080%22	https://diri.isb.edu/content/dam/sites/isb/images/pin-icon.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/images/pin-icon.png	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:06	503/503	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:00:06%20GMT	https://diri.isb.edu/content/dam/sites/isb/icons/arrow-long-w.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/arrow-long-w.67.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:07	631/631	---M--	200	added ('OK')	image/svg+xml	etag:%22277-5a951839b6e40%22	https://diri.isb.edu/content/dam/sites/isb/icons/arrow-long.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/arrow-long.svg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:08	8884/8884	---M--	200	added ('OK')	image/png	etag:%2222b4-5a952e4d303c0%22	https://diri.isb.edu/content/dam/sites/isb/images/doc-adms-icon.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/images/doc-adms-icon.png	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:09	8021/8021	---M--	200	added ('OK')	image/png	etag:%221f55-5a952e7355dc0%22	https://diri.isb.edu/content/dam/sites/isb/images/right-arrow.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/images/right-arrow.png	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:10	1077/1077	---M--	200	added ('OK')	image/svg+xml	etag:%22435-5a9518461cb80%22	https://diri.isb.edu/content/dam/sites/isb/icons/pause-btn.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/pause-btn.svg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:11	500/500	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:00:11%20GMT	https://diri.isb.edu/content/dam/sites/isb/images/left-shape.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/images/left-shape.6c.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:12	503/503	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:00:12%20GMT	https://diri.isb.edu/content/dam/sites/isb/images/right-shape.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/images/right-shape.6d.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:13	509/509	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:00:13%20GMT	https://diri.isb.edu/content/dam/sites/isb/icons/down-fat-blue2.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/down-fat-blue2.6e.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:14	479/479	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:00:14%20GMT	https://diri.isb.edu/content/dam/sites/isb/icons/up-w.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/up-w.6f.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:15	622/622	---M--	200	added ('OK')	image/svg+xml	etag:%2226e-5a951843404c0%22	https://diri.isb.edu/content/dam/sites/isb/icons/down-w.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/down-w.svg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:16	512/512	---M--	200	added ('OK')	image/svg+xml	etag:%22200-5a951838c2c00%22	https://diri.isb.edu/content/dam/sites/isb/icons/down.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/down.svg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:17	514/514	---M--	200	added ('OK')	image/svg+xml	etag:%22202-5a951839b6e40%22	https://diri.isb.edu/content/dam/sites/isb/icons/up.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/up.svg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:18	10705/10705	---M--	200	added ('OK')	image/jpeg	etag:%2229d1-5a951839b6e40%22	https://diri.isb.edu/content/dam/sites/isb/icons/AM45-mainsite-square-bullet.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/AM45-mainsite-square-bullet.jpg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:19	10707/10707	---M--	200	added ('OK')	image/jpeg	etag:%2229d3-5a951839b6e40%22	https://diri.isb.edu/content/dam/sites/isb/icons/AM45-sublist-square-bullet.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/AM45-sublist-square-bullet.jpg	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:20	0/0	---M--	404	error ('Not%20Found')	application/vnd.ms-fontobject	date:Tue,%2001%20Dec%202020%2016:00:20%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.eot	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.75.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:21	0/0	---M--	404	error ('Not%20Found')	application/vnd.ms-fontobject	date:Tue,%2001%20Dec%202020%2016:00:21%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.eot?	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.76d41d.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:22	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:00:22%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.woff2	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.77.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:23	0/0	---M--	404	error ('Not%20Found')	application/font-woff	date:Tue,%2001%20Dec%202020%2016:00:23%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.woff	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.78.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:24	0/0	---M--	404	error ('Not%20Found')	application/font-sfnt	date:Tue,%2001%20Dec%202020%2016:00:24%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.ttf	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.79.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:25	0/0	---M--	404	error ('Not%20Found')	image/svg+xml	date:Tue,%2001%20Dec%202020%2016:00:25%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.svg	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-site/fonts/bootstrap/glyphicons-halflings-regular.7a.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:27	145562/145562	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2011%20May%202020%2007:38:00%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Regular.eot?	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Regulard41d.eot	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:28	64736/64736	---M--	200	added ('OK')	application/x-font-woff	etag:%22fce0-5a55a6cf21f40%22	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Regular.woff	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Regular.woff	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:29	145148/145148	---M--	200	added ('OK')	application/x-font-ttf	etag:%22236fc-5a55a6d10a3c0%22	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Regular.ttf	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Regular.ttf	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:30	144132/144132	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2011%20May%202020%2007:37:56%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Medium.eot?	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Mediumd41d.eot	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:31	66508/66508	---M--	200	added ('OK')	application/x-font-woff	etag:%22103cc-5a55a6cf21f40%22	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Medium.woff	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Medium.woff	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:32	143724/143724	---M--	200	added ('OK')	application/x-font-ttf	etag:%222316c-5a55a6d016180%22	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Medium.ttf	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Medium.ttf	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:33	137652/137652	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2011%20May%202020%2007:37:58%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Bold.eot?	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Boldd41d.eot	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:34	64236/64236	---M--	200	added ('OK')	application/x-font-woff	etag:%22faec-5a55a6d10a3c0%22	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Bold.woff	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Bold.woff	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:35	137256/137256	---M--	200	added ('OK')	application/x-font-ttf	etag:%2221828-5a55a6d10a3c0%22	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Bold.ttf	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-Bold.ttf	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:36	79946/79946	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2011%20May%202020%2007:37:56%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-ExtraBold.eot?	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-ExtraBoldd41d.eot	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:37	33576/33576	---M--	200	added ('OK')	application/x-font-woff	etag:%228328-5a55a6cf21f40%22	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-ExtraBold.woff	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-ExtraBold.woff	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:38	79648/79648	---M--	200	added ('OK')	application/x-font-ttf	etag:%2213720-5a55a6d1fe600%22	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-ExtraBold.ttf	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/Gilroy-ExtraBold.ttf	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:39	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2020%20May%202020%2006:22:13%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/glyphicons-halflings-regular.eot?	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/glyphicons-halflings-regulard41d.eot	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:39	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%225b80-5a60e6aac8f40%22	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/glyphicons-halflings-regular.woff	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/glyphicons-halflings-regular.woff	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:40	18028/18028	---M--	200	added ('OK')	application/octet-stream	etag:%22466c-5a60e6abbd180%22	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/glyphicons-halflings-regular.woff2	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/glyphicons-halflings-regular.woff2	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:42	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	etag:%22b15c-5a60e6aac8f40%22	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/glyphicons-halflings-regular.ttf	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base/resources/fonts/glyphicons-halflings-regular.ttf	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:42	0/0	---M--	404	error ('Not%20Found')	image/png	date:Tue,%2001%20Dec%202020%2016:00:42%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/owl.video.play.png	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/owl.video.play.8b.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:43	0/0	---M--	404	error ('Not%20Found')	image/png	date:Tue,%2001%20Dec%202020%2016:00:43%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_444444_256x240.png	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_444444_256x240.8c.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:44	0/0	---M--	404	error ('Not%20Found')	image/png	date:Tue,%2001%20Dec%202020%2016:00:44%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_555555_256x240.png	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_555555_256x240.8d.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:45	0/0	---M--	404	error ('Not%20Found')	image/png	date:Tue,%2001%20Dec%202020%2016:00:45%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_ffffff_256x240.png	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_ffffff_256x240.8e.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:46	0/0	---M--	404	error ('Not%20Found')	image/png	date:Tue,%2001%20Dec%202020%2016:00:46%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_777620_256x240.png	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_777620_256x240.8f.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:47	0/0	---M--	404	error ('Not%20Found')	image/png	date:Tue,%2001%20Dec%202020%2016:00:47%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_cc0000_256x240.png	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_cc0000_256x240.90.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:48	0/0	---M--	404	error ('Not%20Found')	image/png	date:Tue,%2001%20Dec%202020%2016:00:48%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_777777_256x240.png	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/images/ui-icons_777777_256x240.91.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:49	0/0	---M--	404	error ('Not%20Found')	application/vnd.ms-fontobject	date:Tue,%2001%20Dec%202020%2016:00:49%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/fonts/slick.eot	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/fonts/slick.92.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:50	0/0	---M--	404	error ('Not%20Found')	application/vnd.ms-fontobject	date:Tue,%2001%20Dec%202020%2016:00:50%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/fonts/slick.eot?	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/fonts/slick.93d41d.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:51	0/0	---M--	404	error ('Not%20Found')	application/font-woff	date:Tue,%2001%20Dec%202020%2016:00:51%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/fonts/slick.woff	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/fonts/slick.94.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:52	0/0	---M--	404	error ('Not%20Found')	application/font-sfnt	date:Tue,%2001%20Dec%202020%2016:00:52%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/fonts/slick.ttf	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/fonts/slick.95.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:53	0/0	---M--	404	error ('Not%20Found')	image/svg+xml	date:Tue,%2001%20Dec%202020%2016:00:53%20GMT	https://diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/fonts/slick.svg	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/clientlibs/plugins/css/fonts/slick.96.delayed	(from https://diri.isb.edu/etc.clientlibs/isb/clientlibs/clientlib-base.min.css)
21:30:56	841463/841463	---M--	200	added ('OK')	application/pdf	etag:%22cd6f7-5b36c1aadf040%22	https://diri.isb.edu/content/dam/sites/diri/DataBrief_MGNREGA_Payment_Misdirection.pdf.coredownload.pdf	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/DataBrief_MGNREGA_Payment_Misdirection.pdf	(from https://diri.isb.edu/en/community/blog-grid/choice-based-reforms-in-delivering-food-security--analysis-of-an11.html)
21:30:56	15605/15605	---M--	200	added ('OK')	image/png	etag:%223cf5-5a952e5b7e580%22	https://diri.isb.edu/content/dam/sites/isb/images/logo.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/images/logo.png	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:30:57	2567187/2567187	---M--	200	added ('OK')	application/pdf	etag:%22272c13-5abfbaaaa9400%22	https://diri.isb.edu/content/dam/sites/diri/SSRN-id3201746.pdf.coredownload.pdf	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/SSRN-id3201746.pdf	(from https://diri.isb.edu/en/community/blog-grid/-a-friend-indeed--does-the-use-of-digital-identity-make-welfare-1.html)
21:30:57	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:00:57%20GMT	https://diri.isb.edu/en/alumni.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/alumni.9a.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:30:58	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:00:58%20GMT	https://diri.isb.edu/en/hire-from-isb.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/hire-from-isb.9b.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:30:59	98653/98653	---M-Z	200	added ('OK')	text/html	etag:%221815d-5b546b17f1167-gzip%22	https://diri.isb.edu/en/news-events.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/news-events.html	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:00	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:00%20GMT	https://diri.isb.edu/en/careers/careers-at-isb.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/careers/careers-at-isb.9d.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:01	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:01%20GMT	https://diri.isb.edu/en/give.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/give.9e.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:02	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:02%20GMT	https://diri.isb.edu/en/about-isb.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/about-isb.9f.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:03	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:03%20GMT	https://diri.isb.edu/en/about-isb/leadership.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/about-isb/leadership.a0.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
